EN,DDN
"Then came to him the mother of the sons of Zebedee with her sons, worshipping him, and asking a certain thing of him.",Zɑbɑdi koo yom nyɑ kɑɑ Yesu dɔ ndɑ ngɑ koo yom. À sɔmbu ɑ̀ jine kɑ ɑ̀ ŋmɑɑrɛ hɛ fɔ.
"And he said unto her, What wouldest thou? She saith unto him, Command that these my two sons may sit, one on thy right hand, and one on thy left hand, in thy kingdom.","Yesu cii ɑ̀ sɛ: Ifɔ n go bɑɑ? Wei di cii ɑ̀ sɛ: N mɑ tu ɑ koo hinkɑ wɔ sɛ ǹ mɑ gɔrɔ, ɑfɔ n kɑmbɛŋmɑɑ gɑɑ, ɑfɔ mo n kɑmbɛwo gɑɑ n kpetɛrɛ kunɑ."
"But Jesus answered and said, Ye know not what ye ask. Are ye able to drink the cup that I am about to drink? They say unto him, We are able.","Ammɑ Yesu tu kɑ cii: Wom si bei hɛ kɑ wom go ŋmɑɑrɛ. Tɑɑbi kɑ ɑ bɑ hɑm, wom hini kɑ ɑ̀ hɑm bɑ? Mirɑndiyom kɑ ɑ bɑ du, wom hini kɑ du ɑ̀ bɑ? Ǹ cii ɑ̀ sɛ: I hini."
"He saith unto them, My cup indeed ye shall drink: but to sit on my right hand, and on my left hand, is not mine to give; but it is for them for whom it hath been prepared of my Father.","Yesu cii ǹ sɛ: Cimi no, wom gɑ ɑ tɑɑbi hɑm. Mirɑndiyom kɑ ɑ bɑ du, wom kɑɑ du ɑ̀. Ammɑ ɑ kɑmbɛŋmɑɑ ndɑ ɑ kɑmbɛwo gɑɑ gɔrɛ di ɑ̀ mɑnɑ ci ɑ dɔ no ɑ̀ hunu. Ammɑ beerem kɑ ǹ sɛ ɑ Bɑɑbɑ nɑ ɑ̀ hinsɑ, ǹ ŋmɔne no."
"And when the ten heard it, they were moved with indignation concerning the two brethren.",Kɑ coobɑɑbɑize wei di mɑɑ ngɑ di cɔfɔ ǹ bine tɔ ihinkɑ di sɛ.
"But Jesus called them unto him, and said, Ye know that the rulers of the Gentiles lord it over them, and their great ones exercise authority over them.",Ammɑ Yesu nɑ ǹ kulu cɛɛ kɑ cii: Wom bei kɑ dimi cindei hinikpɛ yom go kɑ ngei dɑbɑri cɛbɛ dimi cindei bɔm. Gɑɑbikoni yom mo go kɑ ngei dɑbɑri cɛbɛ ǹ bɔm.
Not so shall it be among you: but whosoever would become great among you shall be your minister;,"Ammɑ ɑ̀ si ci yɑ di wom gɑme. Bɔrɔ kulu kɑ ɑ̀ go bɑɑ ngɑ mɑ ci ibeeri wom kunɑ, ɑkpɛ mɑ ci wom gbeiize."
and whosoever would be first among you shall be your servant:,Bɔrɔ kulu kɑ ɑ̀ go bɑɑ ngɑ mɑ ci jinɑ wom kunɑ kɑlɑ ɑkpɛ mɑ ci wom sɛ tɑm.
"even as the Son of man came not to be ministered unto, but to minister, and to give his life a ransom for many.","Hɛɛ Adɑmize, yɑ nɑ kɑɑ bɔrɔ mɑ tɑmtɛrɛ ɑ sɛ. Ammɑ ɑ kɑɑ no yɑ tɑmtɛrɛ kɑ ɑ hundi no beerem sɛ. A kɑɑ no yɑ ci fɑnsɑ hɛ jɑmɑ guribi."
"And as they went out from Jericho, a great multitude followed him.","Sɑɑ kɑ Yesu go hunu Yeriko kpɑɑrɑ, jɑmɑ bɑkɑrɑ nɑ ɑ̀ gɑnɑ."
"And behold, two blind men sitting by the way side, when they heard that Jesus was passing by, cried out, saying, Lord, have mercy on us, thou son of David.","Cɔfɔ dɑnɑm hinkɑ fɔ mo go gɔrɔ fɔndɑ hɑngɑ gɑɑ. Ǹ mɑɑ ǹ cii Yesu go bisɑ. Cɔfɔ ǹ kuwɑ kɑ cii: E Kpe, ni Dɑfidi ize, n mɑ suuji cɛbɛ i sɛ."
"And the multitude rebuked them, that they should hold their peace: but they cried out the more, saying, Lord, have mercy on us, thou son of David.","Jɑmɑ di deeni ǹ gɑɑ kɑ cii ǹ mɑ dɛnjɛ. Ammɑ ǹ go kuwɑ ndɑ gɑɑbi kɑ tɔntɔnu. Ǹ cii: E Kpe, ni Dɑfidi ize, n mɑ suuji cɛbɛ i sɛ."
"And Jesus stood still, and called them, and said, What will ye that I should do unto you?",Yesu cɛ kɑ ǹ cɛɛ. À cii: Ifɔ no wom go bɑɑ yɑ tɛ wom sɛ?
"They say unto him, Lord, that our eyes may be opened.",Ǹ cii ɑ̀ sɛ: Kpe i go bɑɑ no i moo yom wɔ mɑ feeri.
"And Jesus, being moved with compassion, touched their eyes; and straightway they received their sight, and followed him.",Sisibi nɑ Yesu dii. A nɑ ǹ moo yom hɑmɑ. Mɑɑsɑ mɑɑsɑ ǹ tɛ moo. Ǹ nɑ Yesu gɑnɑ.
"And when they drew nigh unto Jerusalem, and came unto Bethphage, unto the mount of Olives, then Jesus sent two disciples,",Sɑɑ kɑ ǹ mɑɑni Yerusɑlɛm wɑngɑrɑ ǹ tɔ Betɑfɑji kpɑɑrɑ tondi kuku fɔ dɔ kɑ ǹ cii ɑ̀ sɛ Olibe zugu. Yesu nɑ coobɑɑbɑize hinkɑ dɔntɔm.
"saying unto them, Go into the village that is over against you, and straightway ye shall find an ass tied, and a colt with her: loose them, and bring them unto me.",À cii ǹ sɛ: Wom mɑ kpei kpɑɑrɑ wɔ kɑ ɑ̀ goono wom jine. Mɑɑsɑ mɑɑsɑ wom kɑɑ di fɑrikɑ nyɑ fɔ kɑ ɑ̀ goono hɔɑntɛ ndɑ binci hɑiwɑsu fɔ. Wom mɑ ǹ feeri kɑ kɑɑndei ɑ sɛ.
"And if any one say aught unto you, ye shall say, The Lord hath need of them; and straightway he will send them.","De bɔrɔ fɔ nɑ hɛ fɔ cii wom sɛ, wom mɑ cii Kpe yɑ gundɑ ǹ murɑdu. À gɑ ǹ yeti ɑkpɛ sɛ ndɑ wɑɑsi."
"Now this is come to pass, that it might be fulfilled which was spoken through the prophet, saying,",Ngɑ di kulu tɛ zɑmɑ hɛ kɑ ɑndebi cii mɑ tɔ sɛ. À cii:
"Tell ye the daughter of Zion, Behold, thy King cometh unto thee, Meek, and riding upon an ass, And upon a colt the foal of an ass.","Wɑ cii Sionɑ koo hundiyo sɛ: Gunɑ, n Kpe go kɑɑ n dɔ. Bɔrɔ bɑɑnɔ no. À goono fɑrikɑ bɔm, fɑrikɑ binci hɑiwɑsu bɔm."
"And the disciples went, and did even as Jesus appointed them,",Coobɑɑbɑize yom di kpei kpɑɑrɑ di. Ǹ tɛ zɑngɑ Yesu nɑ ǹ no fɔndɔ ǹ mo tɛ.
"and brought the ass, and the colt, and put on them their garments; and he sat thereon.",Ǹ kɑɑndɑ fɑrikɑ nyɑ di ndɑ binci hɑiwɑsu di kɑ ngei jiine yom dɛcɛ ǹ bɔm. Yesu kɑɑru fɑrikɑ binci hɑiwɑsu bɔm.
"And the most part of the multitude spread their garments in the way; and others cut branches from the trees, and spread them in the way.",Jɑmɑ di kunɑ bɔrɔ boobo go kɑ ngei jiine yom dɑɑru fɔndɑ bɔm. Afɔ yom mo go tuuri kɔsu yom pɑti ko kɑ ǹ dɑɑru fɔndɑ bɔm.
"And the multitudes that went before him, and that followed, cried, saying, Hosanna to the son of David: Blessed is he that cometh in the name of the Lord; Hosanna in the highest.","Jɑmɑ mo goono jine ko kpei. Jɑmɑ goono ɑ̀ bɑndɑ mo. Ǹ kulu go kuwɑ ko cii: “I go kɑ n sifɑ, Dɑfidi Ize. Bɑrikɑkpɛ no Bɔrɔ kɑ ɑ̀ go kɑɑ Kpe mɑɑ gɑɑ. I go kɑ Ikpɛ sifɑ, Ikpɛ kɑ ɑ̀ goono bɛɛnɛ hɑli sɑmɑu.”"
"And when he was come into Jerusalem, all the city was stirred, saying, Who is this?","Kɑ ɑ̀ go huro Yerusɑlɛm, wɑngɑrɑ di kulu lɑɑkɑli tunu kɑ cii: Mee no bɔrɔ kpɛ?"
"And the multitudes said, This is the prophet, Jesus, from Nazareth of Galilee.","Jɑmɑ bɑkɑrɑ go cii: Yesu wɔ ɑndebi no, wɔ kɑ ɑ̀ hunu Nɑzɑrɛtu kpɑɑrɑ Gɑlile lɑɑbu."
"And Jesus entered into the temple of God, and cast out all them that sold and bought in the temple, and overthrew the tables of the money-changers, and the seats of them that sold the doves;",Yesu huro Ikpɛ bɛɛrɑndiyom dɔ. À nɑ neerɑkɔ yom ndɑ deikɔ yom gɑɑrɛ ǹ mɑ hunu Ikpɛ bɛɛrɑndiyom dɔ. À nɑ nooru bɑrimekɔ yom tɑbulu yom ndɑ gutu neerɑkɔ yom citɑ yom hɑngɑsɑndi.
"and he saith unto them, It is written, My house shall be called a house of prayer: but ye make it a den of robbers.","A cii ǹ sɛ Ikpɛ Sendi hɑntumɑntɛ go cii: “Ǹ gɑ ɑ gɔrɛ dɔ cɛɛ no ɑduwɑ tɛyom dɔ”. Ammɑ wom wɔ, wom nɑ ɑ̀ tɛ lɔkɔ zee yom ŋmɔne."
And the blind and the lame came to him in the temple; and he healed them.,Dɑnɑm yom ndɑ sumbɑrikɔ yom kɑɑ Yesu dɔ Ikpɛ bɛɛrɑndiyom dɔ. À nɑ ǹ kulu no bɑɑni.
"But when the chief priests and the scribes saw the wonderful things that he did, and the children that were crying in the temple and saying, Hosanna to the son of David; they were moved with indignation,","Ammɑ gɑrɑndikɔ jinɑ yom ndɑ Moisi fɔndɑ cooɑndikɔ yom di mɑmɑci yom kɑ ɑ̀ tɛ. Ǹ mɑɑ koo yom mo kɑ ǹ go jinde zɑɑ Ikpɛ bɛɛrɑndiyom dɔ ko cii: I go kɑ n sifɑ Dɑfidi Ize. À gɑɑ no, ǹ bine tɔ."
"and said unto him, Hearest thou what these are saying? And Jesus saith unto them, Yea: did ye never read, Out of the mouth of babes and sucklings thou hast perfected praise?","Ǹ cii Yesu sɛ: N go mɑɑ hɛ kɑ koo yom wɔ go cii bɑ? Yesu tu ǹ sɛ kɑ cii: Oò, ɑ go mɑɑ. Wom nɑ wɔne coo bɑ? ""Koo cɛnɑ yom ndɑ nɑnɑndi yom mee gɑɑ no, ǹ nɑ sifɑyom gɔrɛndi.”"
"And he left them, and went forth out of the city to Bethany, and lodged there.",Cɔfɔ Yesu nɑ ǹ nɑm kɑ hunu wɑngɑrɑ di kunɑ. À kpei Betɑni kpɑɑrɑ kɑ kɑni nodi.
"Now in the morning as he returned to the city, he hungered.",Susubɑ kɑ ɑ̀ go ye wɑngɑrɑ di kunɑ ɑ̀ mɑɑ hɛrɛɛ.
"And seeing a fig tree by the way side, he came to it, and found nothing thereon, but leaves only; and he saith unto it, Let there be no fruit from thee henceforward for ever. And immediately the fig tree withered away.","Cɔfɔ ɑ̀ di jee nyɑ fɔ fɔndɑ jɛrɛ gɑɑ. À kpei ɑ̀ dɔ, ɑmmɑ ɑ̀ mɑnɑ di hɛ fɔ kulu ɑ̀ gɑɑ kɑlɑ kɔsu. Cɔfɔ ɑ̀ cii ɑ̀ sɛ: Ize bɑ ɑfɔ mɑ si tɛ n gɑɑ pɑi. Mɑɑsɑ mɑɑsɑ jee nyɑ di kɔgu."
"And when the disciples saw it, they marvelled, saying, How did the fig tree immediately wither away?",Mɑmɑci nɑ coobɑɑbɑize yom dii. Ǹ cii: Mɛtɛ mɑɑsɑ mɑɑsɑ jee nyɑ di kɔgu dɑ?
"And Jesus answered and said unto them, Verily I say unto you, If ye have faith, and doubt not, ye shall not only do what is done to the fig tree, but even if ye shall say unto this mountain, Be thou taken up and cast into the sea, it shall be done.","Yesu tu ǹ sɛ kɑ cii: Cimi no, ɑ go cii wom sɛ, de wom gundɑ nɑɑne, wom si siikɑ mo, ɑ̀ nɑ ci hɛ kɑ ɑ̀ tɛ jee nyɑ wɔ sɛ hinne no wom kɑɑ tɛ. Ammɑ bɑ wom bumbum, de wom cii tondi kuku wɔ sɛ, gɑnɑ kɑ kɑm buulɑ wɔ kunɑ, dom ɑ̀ kɑɑ tɛ."
"And all things, whatsoever ye shall ask in prayer, believing, ye shall receive.","Hɛ kulu mo kɑ wom go ŋmɑɑrɛ ɑduwɑ kunɑ, de wom go nɑɑne, wom kɑɑ du ɑ̀."
"And when he was come into the temple, the chief priests and the elders of the people came unto him as he was teaching, and said, By what authority doest thou these things? and who gave thee this authority?",Yesu huro Ikpɛ bɛɛrɑndiyom dɔ. Sɑɑ kɑ ɑ̀ go cooɑndi gɑrɑndikɔ jinɑ yom ndɑ mɑrgɑ hɑikusu yom kɑɑ ɑ̀ dɔ. Ǹ nɑ ɑ̀ hã: Hini fɔ no n go hɛ yom wɔ tɛ ndɑ? Mee yɑ nɑ n no hini wɔ?
"And Jesus answered and said unto them, I also will ask you one question, which if ye tell me, I likewise will tell you by what authority I do these things.","Yesu tu ǹ sɛ kɑ cii: Hɛɛ mo, ɑ wom hã hɛ fɔ. De wom nɑ ɑ̀ cii ɑ sɛ, hɛɛ mo yɑ cii wom sɛ hini kɑ ɑ go hɛ yom wɔ tɛ ndɑ."
"The baptism of John, whence was it? from heaven or from men? And they reasoned with themselves, saying, If we shall say, From heaven; he will say unto us, Why then did ye not believe him?","Mirɑndiyomɑ kɑ Yohɑnnɑ tɛ, mɑni no ɑ̀ hunu, Ikpɛ dɔ no dee wɑlɑ iburɑdɑm yom dɔ no? Cɔfɔ ǹ sendi cɛrɛ gɑme kɑ cii: De i cii Ikpɛ dɔ no ɑ̀ hunu, ɑ̀ kɑɑ cii i sɛ yɑ di gɑɑ, ifɔ sɛ no wom mɑnɑ ɑ nɑɑne?"
"But if we shall say, From men; we fear the multitude; for all hold John as a prophet.",Ammɑ de i cii iburɑdɑm yom dɔ no ɑ̀ hunu jɑmɑ wɔ no i go hɑmburu zɑmɑ ǹ kulu tɑbɑi Yohɑnnɑ yɑ ɑndebi no.
"And they answered Jesus, and said, We know not. He also said unto them, Neither tell I you by what authority I do these things.","Ǹ tu Yesu sɛ kɑ cii: I si bei. Yesu cii ǹ sɛ: Yɑ no hɛɛ mo, ɑ si cii wom sɛ hini kɑ ɑ go hɛ yom di tɛ ndɑ."
"But what think ye? A man had two sons; and he came to the first, and said, Son, go work to-day in the vineyard.","Ammɑ mɛtɛ no wɔne himɑ wom sɛ? Bɔrɔ fɔ yɑ gundɑ koo hɑibɔrɔ hinkɑ. À kɑɑ sintinɑ dɔ kɑ cii ɑ̀ sɛ: A koo, hunkunɑ n mɑ kpei gbei tɛ ɑ lɑmbu kunɑ."
"And he answered and said, I will not: but afterward he repented himself, and went.","Koo di tu ɑ̀ sɛ kɑ cii: A si kpei. Ammɑ ɑ̀ bɑndɑ kɑ ɑ̀ tuubi, ɑ̀ kpei."
"And he came to the second, and said likewise. And he answered and said, I go, sir: and went not.","Bɑɑbɑ kɑɑ ihinkɑntɛ di mo dɔ. À cii ngɑ mo sɛ yɑ di. Koo di mo tu ɑ̀ sɛ kɑ cii. A kpei, bɑɑbɑ. Ammɑ ɑ̀ mɑnɑ kpei."
"Which of the two did the will of his father? They say, The first. Jesus saith unto them, Verily I say unto you, that the publicans and the harlots go into the kingdom of God before you.","Ǹ bɔrɔ hinkɑ di kunɑ, mee yɑ nɑ bɑɑbɑ di binebɑɑ tɛ? Ǹ cii ɑ̀ sɛ: Sintine bɔrɔ di. Yesu cii ǹ sɛ: Cimi no ɑ go cii wom sɛ, ɑlikɑsi tɑkɔ yom ndɑ weikuru yom go wom jinɑ Ikpɛ kpetɛrɑ kunɑ."
"For John came unto you in the way of righteousness, and ye believed him not; but the publicans and the harlots believed him: and ye, when ye saw it, did not even repent yourselves afterward, that ye might believe him.","Yohɑnnɑ kɑɑ no wom dɔ cɛyom susu fɔndɔ kunɑ. Wom mɑnɑ ɑ̀ cimɑndi. Ammɑ ɑlikɑsi tɑkɔ yom ndɑ weikuru yom nɑ ɑ̀ cimɑndi. Wom mo, kɑ wom di ngɑ di, ndɑ ɑ̀ kulu wom mɑnɑ tuubi kɑ ɑ̀ cimɑndi."
"Hear another parable: There was a man that was a householder, who planted a vineyard, and set a hedge about it, and digged a winepress in it, and built a tower, and let it out to husbandmen, and went into another country.",Wɑ mɑɑ yɑɑse wɔne mo kpɛɛnɛ. Hundikpɛ fɔ yɑ goono kɑ ɑ̀ nɑ lɛzɛ̃ tuuri yom tilɑm. À nɑ ǹ kɑkɑ. À nɑ guusu fɔ fɑnsi lɛzɛ̃ hɑri kɑnkɑmyom sɛ. À no tɑndɑ fɔ mo tɛ. À nɑ lɑmbuɑ dɑm hɑifɑri yom kɑmbɛ kɑ nɑɑru. À kpei lɑɑbu ŋmɑni.
"And when the season of the fruits drew near, he sent his servants to the husbandmen, to receive his fruits.","Sɑɑ kɑ tuuriize kɔsuyom wɑtɛ tɔ, ɑ̀ nɑ ngɑ bɑnyɑ yom dɔntɔm hɑifɑri di yom dɔ ǹ mɑ ngɑ lɛzɛ̃ize yom zɑɑ."
"And the husbandmen took his servants, and beat one, and killed another, and stoned another.",Hɑifɑri yom di nɑ ɑ̀ bɑnyɑ yom di dii. Ǹ nɑ ɑfɔ bulɑɑlɑ. Ǹ nɑ ɑfɔ wi. Ǹ nɑ ɑfɔ mo cetu cetu ndɑ tondi yom.
"Again, he sent other servants more than the first: and they did unto them in like manner.",Hundikpɛɑ ye kɑ bɑnyɑ fɔ yom mo dɔntɔm kɑ ǹ bɑ kɑ bisɑ sintine ŋmɔne yom di. Hɑifɑri yom di tɛ ngei mo sɛ yɑ di.
"But afterward he sent unto them his son, saying, They will reverence my son.","Ammɑ kɔkɔrɔ bɑndɑ, ɑ̀ nɑ ngɑ koo dɔntɔm ǹ dɔ kɑ cii: Ǹ kɑɑ bɛɛrɛ tɛ ɑ koo sɛ."
"But the husbandmen, when they saw the son, said among themselves, This is the heir; come, let us kill him, and take his inheritance.","Ammɑ kɑ hɑifɑri yom di koo di, ǹ cii cɛrɛ sɛ: Bɔrɔ wɔne yɑ ci tubukɔɑ. Wɑ kɑɑ i mɑ ɑ̀ wi. Tubuɑ mɑ ci i ŋmɔne."
"And they took him, and cast him forth out of the vineyard, and killed him.",Cɔfɔ ǹ nɑ ɑ̀ dii kɑ cetu lɑmbuɑ bɑndɑ kɑ ɑ̀ wi.
"When therefore the lord of the vineyard shall come, what will he do unto those husbandmen?","To. Sɑɑ kɑ hundikpɛɑ kɑɑ, ifɔ no ɑ̀ kɑɑ tɛ hɑifɑri yom di sɛ?"
"They say unto him, He will miserably destroy those miserable men, and will let out the vineyard unto other husbandmen, who shall render him the fruits in their seasons.",Beerem cii ɑ̀ sɛ: À mɑ wiyom futu tɛ bɔrɔ lɑlɔ yom wɔ sɛ kɑ hɑifɑri teji yom zɑɑ ngɑ lɑmbuɑ sɛ. Beerem wɔ gɑ ɑ̀ tuuriize yom kɔsu kɑ ɑ̀ no ɑ̀ sɛ sɑɑ kɑ ǹ nini. Yesu cii ǹ sɛ: Ikpɛ Sendi hɑntumɑntɛ yom cii:
"Jesus saith unto them, Did ye never read in the scriptures, The stone which the builders rejected, The same was made the head of the corner; This was from the Lord, And it is marvellous in our eyes?","“Tondi kɑ fuu cinikɔ yom hungu, ngɑ yɑ ci mimbɑri cire tondi sintine. Zɑ Kpe dɔ no wɔne hunu. A tɛ mɑmɑci mo i moo yom sɛ.” Wom nɑ ngɑ di coo bɑ?"
"Therefore say I unto you, The kingdom of God shall be taken away from you, and shall be given to a nation bringing forth the fruits thereof.","À sɛ no, ɑ go cii wom sɛ kɑ Ikpɛ kpetɛrɛ wɔ, ǹ gɑ ɑ̀ gɑnɑndi wom gɑɑ kɑ ɑ̀ no dimi fɔ sɛ kɑ ɑ̀ kɑɑ gbei tɛ ndɑ zɑngɑ ɑ̀ himɑ."
"And he that falleth on this stone shall be broken to pieces: but on whomsoever it shall fall, it will scatter him as dust.","Bɔrɔ kulu kɑ ɑ̀ kɑm tondi wɔ bɔm, ɑkpɛ tutubu no. Ammɑ bɔrɔ kɑ ɑ̀ bɔm tondɑ kɑm mo, tondɑ gɑ ɑkpɛ fufu no."
"And when the chief priests and the Pharisees heard his parables, they perceived that he spake of them.","Sɑɑ kɑ gɑrɑndikɔ jinɑ yom ndɑ Fɑrisi fɔndɔ bɔrɔ yom mɑɑ yɑɑse yom di, ǹ go bei ngei gɑɑ no ɑ̀ go sendi."
"And when they sought to lay hold on him, they feared the multitudes, because they took him for a prophet.",Ǹ go ceeci ngei mɑ ɑ̀ dii ɑmmɑ ǹ go hɑmburu jɑmɑ zɑmɑ beerem go tɑbɑi Yesu yɑ ɑndebi no.
"And Jesus answered and spake again in parables unto them, saying,",Yesu tu ǹ sɛ ndɑ yɑɑse yom kpɛɛnɛ.
"The kingdom of heaven is likened unto a certain king, who made a marriage feast for his son,",À cii: Bɛɛnɛ kpetɛrɛ himɑ mo zɑngɑ gɑndɑkpɛ fɔ kɑ ɑ̀ go hije tɛ ngɑ koo sɛ.
and sent forth his servants to call them that were bidden to the marriage feast: and they would not come.,À nɑ ngɑ bɑnyɑ yom dɔntɔm ǹ mɑ kpei beerem cɛɛ ǹ mɑ kɑɑ hije di dɔ ɑmmɑ beerem hungu kɑ kɑɑ.
"Again he sent forth other servants, saying, Tell them that are bidden, Behold, I have made ready my dinner; my oxen and my fatlings are killed, and all things are ready: come to the marriage feast.","À nɑ bɑnyɑ fɔ yom mo dɔntɔm kpɛɛnɛ kɑ cii: Wɑ cii beerem kɑ ɑ nɑ ǹ cɛɛ di sɛ: Gunɑ, ɑ nɑ ŋmɑɑri tɛ. A nɑ hɑuyeji yom ndɑ memunu nɑɑsɔ yom wi. À nɑ hɛ kulu sɔlu kɔ. Wɑ kɑɑ hijɑ dɔ."
"But they made light of it, and went their ways, one to his own farm, another to his merchandise;",Ammɑ ngei wɔ mɑnɑ ɑ̀ dɑm hɛ fɔ. Ǹ nɑ ngei kpeiyom tɛ. Afɔ kpei ngɑ fɑri. Afɔ mo kpei ngɑ tenku.
"and the rest laid hold on his servants, and treated them shamefully, and killed them.",Afɔ yom mo nɑ bɑnyɑ yom dii kɑ ǹ woo. Ǹ nɑ ǹ wi.
"But the king was wroth; and he sent his armies, and destroyed those murderers, and burned their city.","Kɑ gɑndɑkpɛ di mɑɑ ngɑ di, cɔfɔ ɑ̀ bine tɔ hɑli ɑ̀ futu. À nɑ ngɑ wɑngɑri yom dɔntɔm Ǹ yom di wi kɑ ǹ wɑngɑrɑ di kulu tɔnu."
"Then saith he to his servants, The wedding is ready, but they that were bidden were not worthy.","Bine ɑ̀ cii ngɑ bɑnyɑ yom sɛ: Hijɑ sɔlu kube ɑmmɑ beerem kɑ ɑ nɑ ǹ cɛɛ, ǹ mɑnɑ tɔ."
"Go ye therefore unto the partings of the highways, and as many as ye shall find, bid to the marriage feast.","Ngɑ di sɛ, wɑ kpei dɛbɛ yom bɔm, bɔrɔ kulu kɑ wom di wom mɑ ɑ̀ cɛɛ hijɑ dɔ."
"And those servants went out into the highways, and gathered together all as many as they found, both bad and good: and the wedding was filled with guests.",Bɑnyɑ yom di hunu kɑ kpei dɛbɛ yom bɔm. Ǹ nɑ beerem kulu kɑ ǹ di cɛɛ kɑ meigu zɑ ilɑlɔ yom hɑli ihinno yom. Hije fuuɑ tɔ ndɑ bɔrɔ.
"But when the king came in to behold the guests, he saw there a man who had not on a wedding-garment:",Gɑndɑkpɛɑ huro kɑ gunɑ beerem kɑ ǹ go ŋmɑɑ. À di bɔrɔ fɔ nungu di kɑ ɑ̀ mɑnɑ hije kpɛ dɑm.
"and he saith unto him, Friend, how camest thou in hither not having a wedding-garment? And he was speechless.","Cɔfɔ ɑ̀ cii ɑ̀ sɛ: Kpɑɑsi, mɛtɛ n tɛ kɑ huro nee, n sindɑ hije kpɛ? Ammɑ bɔrɔ di mɑnɑ mee feeri kɑ sendi."
"Then the king said to the servants, Bind him hand and foot, and cast him out into the outer darkness; there shall be the weeping and the gnashing of teeth.",Gɑndɑkpɛ di cii gbeiize yom di sɛ: Wɑ ɑ̀ hɔ cee ndɑ kɑmbɛ kɑ zɑɑ. Wɑ ɑ̀ cetu tɛrɛ kube kunɑ. Nungu di no hɛ̃ni ndɑ hinje kɑɑmɑyom goono.
"For many are called, but few chosen.",Ǹ go kɑ iboobo cɛɛ ɑmmɑ bɔrɔ kɑ ǹ suubɑ si bɑ.
"Then went the Pharisees, and took counsel how they might ensnare him in his talk.",Fɑrisi fɔndɔ bɔrɔ yom kpei sɑwɑrɑ kɑ ngei mɑ Yesu hiri ɑ̀ sendi yom gɑɑ.
"And they send to him their disciples, with the Herodians, saying, Teacher, we know that thou art true, and teachest the way of God in truth, and carest not for any one: for thou regardest not the person of men.","Ǹ nɑ ngei coobɑɑbɑize yom ndɑ Hirodu bɑndɑ bɔrɔ yom dɔntɔm ɑ̀ dɔ kɑ cii: Coobɑɑbɑ, i bei kɑ ni yɑ ci cimikpɛ. N go beerem cooɑndi Ikpɛ fɔndɑ bɔm ndɑ cimi. N sindɑ bɑɑbɑɑ. N si iburɑdɑm yom tɑkɑri gunɑ."
"Tell us therefore, What thinkest thou? Is it lawful to give tribute unto Cæsar, or not?","Ngɑ di sɛ, cii i sɛ hɛ kɑ ɑ̀ himɑ n sɛ. À hɑlɑli bɔrɔ mɑ ɑlikɑsi bɑnɑ Kɑisɑ sɛ bɑ wɑlɑ ɑ̀ mɑnɑ hɑlɑli?"
"But Jesus perceived their wickedness, and said, Why make ye trial of me, ye hypocrites?","Zɑ kɑ Yesu bei hɑnyɑ fute kɑ ǹ gundɑ, ɑ̀ cii: Ifɔ sɛ no wom go kɑ ɑ bubure, munɑfici yom?"
Show me the tribute money. And they brought unto him a denarius.,Wɑ ɑ cɛbɛ ɑlikɑsi wɔkɔkɔize fɔ. Ǹ kɑɑndɑ ɑ̀ sɛ dinɑri wɔkɔkɔize fɔ kɑ ɑ̀ cɛbɛ.
"And he saith unto them, Whose is this image and superscription?",Cɔfɔ ɑ̀ cii ǹ sɛ: Mee bɔm no ǹ tɛ nooru wɔ gɑɑ ndɑ jeeri wɔ?
"They say unto him, Cæsar’s. Then saith he unto them, Render therefore unto Cæsar the things that are Cæsar’s; and unto God the things that are God’s.","Ǹ cii ɑ̀ sɛ: Kɑisɑ ŋmɔne no. Yesu cii ǹ sɛ: Ngɑ di sɛ, wɑ Kɑisɑ hɛ yom no Kɑisɑ sɛ. Wɑ Ikpɛ hɛ yom mo no Ikpɛ sɛ."
"And when they heard it, they marvelled, and left him, and went away.","Kɑ ǹ mɑɑ yɑ di, cɔfɔ mɑmɑci nɑ ǹ dii. Ǹ nɑ Yesu nɑm kɑ dirɑ."
"On that day there came to him Sadducees, they that say that there is no resurrection: and they asked him,","Hɑnu ngɑ di no, Sɑdusi fɔndɔ bɔrɔ yom kɑ ǹ go cii bukɔ tunondiyom si, ǹ kɑɑ Yesu dɔ. Ǹ nɑ ɑ̀ hã kɑ cii:"
"saying, Teacher, Moses said, If a man die, having no children, his brother shall marry his wife, and raise up seed unto his brother.","Coobɑɑbɑ, Moisi cii de bɔrɔ fɔ kɑ ɑ̀ mɑnɑ du hɛiyom bu, ɑ̀ cɛɛnɛ mɑ ɑ̀ wɛndɛ hiji kɑ hɛi ndɑ, bukɔɑ sɛ."
"Now there were with us seven brethren: and the first married and deceased, and having no seed left his wife unto his brother;","Cɛɛnɛ ndɑ bɛɛrɛ iye goono i kunɑ. Sintinɑ hiji. À bu, ɑ̀ mɑnɑ hɛi. À nɑ ngɑ wɛndɑ nɑm ngɑ cɛɛnɛ sɛ."
